image,x,y,w,h,contrast,area_px,aspect,fill,polarity,sat_frac,dark_frac,on_grid8,near_edge,matches,evidence_class,score,verdict,flags
ESP_093493_1390_MRGB.browse_enh.png,2880,1540,16,28,1.14,448,1.75,0.429,dark,0.051,0.002,False,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093493_1390_MRGB.browse_enh.png,2664,2104,20,32,1.09,640,1.6,0.425,dark,0.052,0.05,True,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093493_1390_RED.browse_enh.png,2940,1632,24,24,0.98,576,1.0,0.389,dark,0.109,0.01,False,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093493_1390_RED.browse_enh.png,2688,1892,28,24,1.01,672,1.17,0.381,dark,0.263,0.03,False,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093493_1390_RED.browse_enh.png,3676,2340,40,280,0.38,11200,7.0,0.156,bright,0.04,0.307,False,False,1,2,38.9,"Candidate surface feature (corresponding feature found in 1 related frame) - evidence class 2 (weak, single acquisition)",
ESP_093494_2015_MIRB.browse_enh.png,1408,6192,24,48,1.14,1152,2.0,0.347,dark,0.014,0.04,True,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093494_2015_MRGB.browse_enh.png,1408,6192,24,48,1.14,1152,2.0,0.347,dark,0.014,0.04,True,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093494_2015_RED.browse_enh.png,2704,5624,16,28,1.14,448,1.75,0.464,dark,0.029,0.0,True,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093494_2015_RED.browse_enh.png,1404,6188,28,52,1.1,1456,1.86,0.308,dark,0.012,0.041,False,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093494_2015_RED.browse_enh.png,2452,9736,16,20,1.05,320,1.25,0.65,dark,0.0,0.412,False,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093495_1450_RED.browse_enh.png,316,2876,16,124,0.48,1984,7.75,0.315,bright,0.058,0.221,False,False,2,3,38.9,"Candidate surface feature (corresponding feature found in 2 related frames) - evidence class 3 (weak, single acquisition)",
ESP_093495_1450_RED.browse_enh.png,3164,4924,16,52,0.25,832,3.25,0.365,dark,0.094,0.145,False,False,1,2,38.9,"Candidate surface feature (corresponding feature found in 1 related frame) - evidence class 2 (weak, single acquisition)",
ESP_093495_2105_MIRB.browse_enh.png,2128,920,48,24,1.14,1152,2.0,0.347,dark,0.0,0.222,True,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093495_2105_RED.browse_enh.png,2128,920,48,24,1.14,1152,2.0,0.347,dark,0.0,0.283,True,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093495_2105_RED.browse_enh.png,1880,3348,12,32,1.31,384,2.67,0.5,bright,0.211,0.0,False,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093497_1560_RED.browse_enh.png,2428,4244,32,44,1.01,1408,1.38,0.284,bright,0.021,0.0,False,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093497_1560_RED.browse_enh.png,3256,4720,32,16,1.18,512,2.0,0.5,bright,0.0,0.0,True,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093498_2095_MIRB.browse_enh.png,228,2300,20,24,1.03,480,1.2,0.433,bright,0.231,0.002,False,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093498_2095_MIRB.browse_enh.png,3716,6304,32,16,1.18,512,2.0,0.375,bright,0.152,0.004,False,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093498_2095_MRGB.browse_enh.png,228,2300,20,24,1.03,480,1.2,0.433,bright,0.231,0.002,False,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093498_2095_RED.browse_enh.png,2668,444,32,20,1.1,640,1.6,0.3,dark,0.139,0.008,False,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093498_2095_RED.browse_enh.png,228,2300,20,24,1.03,480,1.2,0.433,bright,0.252,0.0,False,False,2,3,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
Mars_Perseverance_Sol_1949__Left_Navigation_Camera__Navcam_enh.png,1776,1804,48,32,0.45,1536,1.5,0.312,bright,0.0,0.007,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310024_enh.png,7932,6044,20,16,2.19,320,1.25,0.6,bright,0.0,0.0,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310024_enh.png,7524,6656,16,16,2.15,256,1.0,0.812,bright,0.0,0.0,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310026_enh.png,7676,2064,28,16,2.28,448,1.75,0.5,bright,0.181,0.042,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310026_enh.png,6696,2264,72,48,0.34,3456,1.5,0.472,bright,0.139,0.046,True,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310026_enh.png,7256,5500,40,16,2.41,640,2.5,0.55,bright,0.0,0.0,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310029_enh.png,2688,3092,60,36,0.45,2160,1.67,0.23,bright,0.0,0.0,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310029_enh.png,3292,5760,28,56,0.55,1568,2.0,0.429,bright,0.017,0.029,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310029_enh.png,2848,5984,32,32,2.1,1024,1.0,0.438,bright,0.0,0.0,True,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310033_enh.png,3536,5812,12,40,0.86,480,3.33,0.6,bright,0.0,0.0,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310034_enh.png,3456,2488,28,72,0.63,2016,2.57,0.563,dark,0.0,0.027,True,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310034_enh.png,2952,3652,72,64,0.2,4608,1.12,0.302,dark,0.0,0.039,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310037_enh.png,5696,716,88,44,0.41,3872,2.0,0.252,dark,0.275,0.0,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310037_enh.png,5584,3076,44,40,0.36,1760,1.1,0.245,bright,0.095,0.0,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310037_enh.png,6716,3712,76,76,0.12,5776,1.0,0.321,dark,0.093,0.008,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310037_enh.png,4416,4684,24,68,0.7,1632,2.83,0.275,bright,0.0,0.0,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310037_enh.png,6776,6064,72,176,0.0,12672,2.44,0.35,dark,0.077,0.011,True,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310038_enh.png,968,632,20,24,2.17,480,1.2,0.633,bright,0.144,0.0,True,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310038_enh.png,3152,1872,16,16,2.14,256,1.0,0.812,bright,0.219,0.0,True,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310038_enh.png,5204,2308,52,48,0.32,2496,1.08,0.365,bright,0.042,0.004,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310038_enh.png,2560,2348,80,96,0.05,7680,1.2,0.275,bright,0.065,0.034,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310038_enh.png,5208,2464,56,16,0.87,896,3.5,0.446,bright,0.0,0.0,True,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310039_enh.png,4564,424,52,112,0.33,5824,2.15,0.258,dark,0.031,0.0,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310039_enh.png,3348,2024,16,24,2.23,384,1.5,0.625,bright,0.0,0.0,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310039_enh.png,3172,2216,36,12,0.8,432,3.0,0.667,dark,0.0,0.0,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310039_enh.png,4060,3308,184,64,0.13,11776,2.88,0.212,dark,0.0,0.0,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310039_enh.png,8420,3648,64,100,0.19,6400,1.56,0.133,bright,0.0,0.0,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310040_enh.png,4452,3468,48,180,0.48,8640,3.75,0.287,dark,0.028,0.019,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310041_enh.png,3028,1872,60,120,0.23,7200,2.0,0.236,dark,0.0,0.024,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310042_enh.png,4716,996,56,56,0.27,3136,1.0,0.566,bright,0.0,0.013,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310043_enh.png,6064,2100,68,16,1.0,1088,4.25,0.294,bright,0.015,0.0,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310044_enh.png,4340,2612,188,36,0.86,6768,5.22,0.336,bright,0.094,0.01,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310044_enh.png,5816,6268,52,32,0.47,1664,1.62,0.24,bright,0.0,0.008,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310044_enh.png,1700,6472,16,80,1.14,1280,5.0,0.3,bright,0.0,0.023,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310045_enh.png,7320,1160,144,36,0.72,5184,4.0,0.336,bright,0.002,0.003,True,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201906010001_enh.png,3984,4992,48,40,0.37,1920,1.2,0.417,dark,0.001,0.362,True,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201906010001_enh.png,4700,6484,40,12,0.86,480,3.33,0.533,dark,0.115,0.188,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201906010006_enh.png,6380,980,12,36,0.8,432,3.0,0.63,dark,0.0,0.0,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201906010006_enh.png,6012,2052,60,108,0.23,6480,1.8,0.269,bright,0.01,0.015,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201906010007_enh.png,5176,4220,40,64,0.41,2560,1.6,0.275,bright,0.05,0.002,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201906010008_enh.png,308,1820,12,36,0.8,432,3.0,0.593,bright,0.0,0.014,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
PIA12228_enh.png,184,1384,44,56,0.36,2464,1.27,0.435,bright,0.164,0.511,True,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
PIA13227_enh.png,1824,1460,20,24,2.17,480,1.2,0.4,bright,0.0,0.0,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
PIA13642_enh.png,1608,1620,16,40,2.41,640,2.5,0.5,bright,0.125,0.067,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
PIA13998_enh.png,2996,872,12,24,2.33,288,2.0,0.778,bright,0.021,0.0,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
PIA13998_enh.png,2116,3128,12,24,2.33,288,2.0,0.722,dark,0.0,0.51,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116858127ME_pyr_enh.png,240,13832,56,148,0.28,8288,2.64,0.514,bright,0.153,0.147,True,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116860067ME_pyr_enh.png,1536,200,16,52,0.83,832,3.25,0.462,dark,0.012,0.258,True,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116860067ME_pyr_enh.png,108,5656,16,20,2.19,320,1.25,0.85,dark,0.013,0.491,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116860067ME_pyr_enh.png,1976,8764,40,44,0.36,1760,1.1,0.364,dark,0.166,0.132,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116860262ME_pyr_enh.png,1244,1960,16,24,2.23,384,1.5,0.625,bright,0.172,0.0,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116860262ME_pyr_enh.png,1172,9188,24,24,2.13,576,1.0,0.583,bright,0.24,0.017,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116860657ME_pyr_enh.png,1496,7084,20,28,2.2,560,1.4,0.4,bright,0.011,0.204,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116860852ME_pyr_enh.png,1340,380,32,56,0.49,1792,1.75,0.527,bright,0.099,0.09,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116860852ME_pyr_enh.png,596,5500,48,16,0.78,768,3.0,0.458,dark,0.003,0.465,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116860852ME_pyr_enh.png,1444,7896,24,20,2.17,480,1.2,0.667,dark,0.087,0.148,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861050ME_pyr_enh.png,1876,6636,52,84,0.31,4368,1.62,0.432,bright,0.081,0.192,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116861050ME_pyr_enh.png,1400,8064,16,20,2.19,320,1.25,0.75,bright,0.0,0.0,True,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861245ME_pyr_enh.png,1992,3340,20,20,2.14,400,1.0,0.8,bright,0.072,0.007,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861245ME_pyr_enh.png,1180,8092,36,16,2.37,576,2.25,0.778,dark,0.002,0.326,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861245ME_pyr_enh.png,816,9472,20,20,2.14,400,1.0,0.6,bright,0.0,0.0,True,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861500ME_pyr_enh.png,1652,3276,16,16,2.15,256,1.0,0.812,dark,0.0,0.102,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861500ME_pyr_enh.png,1044,3780,72,40,0.43,2880,1.8,0.383,bright,0.028,0.129,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116861500ME_pyr_enh.png,1504,10176,164,72,0.01,11808,2.28,0.333,bright,0.195,0.102,True,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116861500ME_pyr_enh.png,748,10800,48,36,0.41,1728,1.33,0.602,bright,0.288,0.097,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116861500ME_pyr_enh.png,844,10836,32,12,2.46,384,2.67,0.75,bright,0.005,0.003,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116861500ME_pyr_enh.png,792,13864,68,32,0.54,2176,2.12,0.419,bright,0.064,0.052,True,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116861918ME_pyr_enh.png,1132,3944,36,68,0.48,2448,1.89,0.569,bright,0.167,0.158,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116862235ME_pyr_enh.png,1856,7264,20,16,2.19,320,1.25,0.65,bright,0.194,0.003,True,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862430ME_pyr_enh.png,2012,2916,12,24,2.33,288,2.0,0.778,bright,0.031,0.003,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862430ME_pyr_enh.png,584,5320,12,24,2.33,288,2.0,0.722,bright,0.049,0.031,True,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862430ME_pyr_enh.png,1028,5320,28,16,2.28,448,1.75,0.464,bright,0.007,0.0,False,False,0,2,38.9,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862430ME_pyr_enh.png,1544,9084,104,60,0.23,6240,1.73,0.405,bright,0.192,0.151,False,False,0,2,38.9,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
