image,x,y,w,h,contrast,area_px,aspect,polarity,evidence_class,matches_coord,agrees,disagrees,near_edge,persistence,compactness,bg_std,smooth,grid_energy,edge_sharpness,contrast_stability,interest,score,verdict,confidence,flags,recommendation,path,baseline_fp,fdr_q,solar_elevation_deg,solar_azimuth_deg,pixel_scale_m,size_m,shadow_alignment,inferred_height_m,spacecraft_altitude_km
ESP_013236_1410_MIRB.browse_enh.png,1356,3576,16,36,1.7,576,2.25,dark,3,2,2,0,False,1.0,0.564,26.17,no,0.7835,1.4911,0.8341,43.1,79.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,1356,3576,16,36,1.7,576,2.25,dark,3,2,2,0,False,1.0,0.564,26.17,no,0.7835,1.4911,0.8341,43.1,79.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.abrowse_enh.png,616,4384,20,48,1.25,960,2.4,dark,3,2,2,0,False,1.0,1.0,32.45,no,0.7759,1.531,0.8308,39.1,79.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.abrowse_enh.png,,0.390,,,,,,,
ESP_013236_1410_RED.abrowse_enh.png,548,4572,16,36,1.24,576,2.25,dark,3,2,2,0,False,1.0,0.817,47.31,no,0.7626,1.3746,0.8016,39.1,79.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.abrowse_enh.png,,0.390,,,,,,,
ESP_013948_1410_MIRB.abrowse_enh.png,816,5048,16,28,1.16,448,1.75,dark,3,2,2,0,False,1.0,0.909,54.02,no,0.7344,1.2445,0.7594,39.1,79.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.abrowse_enh.png,,0.394,,,,,,,
ESP_013948_1410_MRGB.abrowse_enh.png,816,5048,16,28,1.16,448,1.75,dark,3,2,2,0,False,1.0,0.909,54.02,no,0.7344,1.2446,0.7594,39.1,79.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.abrowse_enh.png,,0.394,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,1008,2100,16,32,1.66,512,2.0,dark,3,2,2,0,False,1.0,0.514,32.35,no,0.6745,1.5993,0.7767,43.1,79.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.browse_enh.png,1008,2100,16,32,1.66,512,2.0,dark,3,2,2,0,False,1.0,0.69,35.19,no,0.6809,1.3452,0.7814,43.1,79.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_MRGB.abrowse_enh.png,1380,3412,32,20,1.11,640,1.6,dark,3,2,2,0,False,1.0,0.706,30.64,no,0.6984,1.2595,0.8594,39.0,79.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.abrowse_enh.png,,0.397,,,,,,,
ESP_013948_1410_MIRB.browse_enh.png,1008,2100,16,32,1.65,512,2.0,dark,3,2,2,0,False,1.0,0.514,32.39,no,0.6737,1.6,0.7767,43.0,79.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_MIRB.browse_enh.png,556,4808,16,36,1.69,576,2.25,dark,3,2,2,0,False,1.0,0.577,44.76,no,0.761,1.3203,0.8068,43.0,79.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,556,4808,16,36,1.69,576,2.25,dark,3,2,2,0,False,1.0,0.609,44.92,no,0.7613,1.306,0.8076,43.0,79.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.browse_enh.png,2748,556,12,24,1.2,288,2.0,dark,3,2,2,0,False,1.0,1.0,35.78,no,0.7586,1.0819,0.9097,39.0,79.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.390,,,,,,,
ESP_013236_1410_RED.browse_enh.png,1356,3708,28,16,1.13,448,1.75,dark,3,2,2,0,False,0.997,1.0,56.96,no,0.8143,0.6329,0.8834,38.9,78.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.395,,,,,,,
ESP_013948_1410_MIRB.browse_enh.png,1024,2076,16,28,1.14,448,1.75,bright,3,2,2,0,False,1.0,1.0,50.22,no,0.7443,0.6264,0.8852,38.9,78.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.browse_enh.png,,0.395,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,1024,2076,16,28,1.14,448,1.75,bright,3,2,2,0,False,1.0,1.0,50.34,no,0.7457,0.6156,0.8858,38.9,78.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.395,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,1192,4524,20,28,1.06,560,1.4,dark,3,2,2,0,False,1.0,1.0,48.05,no,0.7719,0.5644,0.9121,38.9,78.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.399,,,,,,,
ESP_013948_1410_RED.browse_enh.png,1024,2076,24,44,1.12,1056,1.83,bright,3,2,2,0,False,1.0,1.0,44.39,no,0.7836,0.9013,0.7638,38.9,78.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.396,,,,,,,
ESP_013948_1410_MIRB.browse_enh.png,1192,4524,20,28,1.05,560,1.4,dark,3,2,2,0,False,1.0,1.0,47.98,no,0.771,0.566,0.9122,38.8,78.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.browse_enh.png,,0.400,,,,,,,
ESP_013236_1410_RED.browse_enh.png,1328,3712,24,20,1.0,480,1.2,dark,3,2,2,0,False,1.0,1.0,42.2,no,0.7055,0.97,0.767,38.7,78.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.402,,,,,,,
ESP_013948_1410_RED.browse_enh.png,1188,4524,24,28,0.99,672,1.17,dark,3,2,2,0,False,1.0,1.0,54.19,no,0.7841,0.5388,0.8928,38.7,78.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.402,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,1076,1644,28,32,0.96,896,1.14,dark,3,2,2,0,False,1.0,0.872,35.07,no,0.7089,1.305,0.7971,38.6,78.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.402,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,1076,1644,28,32,0.96,896,1.14,dark,3,2,2,0,False,1.0,0.872,35.07,no,0.7089,1.305,0.7971,38.6,78.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.402,,,,,,,
ESP_013236_1410_RED.browse_enh.png,1076,1644,28,32,0.96,896,1.14,dark,3,2,2,0,False,1.0,0.801,36.76,no,0.7126,1.1964,0.801,38.6,78.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.402,,,,,,,
ESP_013948_1410_RED.browse_enh.png,848,4860,16,20,1.01,320,1.25,bright,3,2,2,0,False,1.0,1.0,53.78,no,0.7611,1.2437,0.822,38.6,78.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.402,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,1328,3712,24,20,0.98,480,1.2,dark,3,2,2,0,False,1.0,1.0,40.13,no,0.7025,1.0209,0.7589,38.5,78.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.402,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,1328,3712,24,20,0.98,480,1.2,dark,3,2,2,0,False,1.0,1.0,40.13,no,0.7025,1.0209,0.7589,38.5,78.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.402,,,,,,,
ESP_013236_1410_RED.browse_enh.png,1236,4076,20,32,1.05,640,1.6,dark,3,2,2,0,False,1.0,1.0,47.65,no,0.8083,0.5622,0.8885,38.5,78.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.400,,,,,,,
ESP_013948_1410_MIRB.browse_enh.png,3056,844,12,28,1.2,336,2.33,bright,3,2,2,0,False,0.973,1.0,45.35,no,0.7788,1.3472,0.8212,38.5,78.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.browse_enh.png,,0.390,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,3056,844,12,28,1.21,336,2.33,bright,3,2,2,0,False,0.973,1.0,45.4,no,0.7774,1.3475,0.8213,38.5,78.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.390,,,,,,,
ESP_013948_1410_RED.abrowse_enh.png,2988,1004,20,28,1.01,560,1.4,dark,3,2,2,0,False,1.0,0.728,46.78,no,0.8083,0.8305,0.81,38.5,78.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.abrowse_enh.png,,0.402,,,,,,,
ESP_013236_1410_RED.abrowse_enh.png,1052,1756,16,24,1.03,384,1.5,bright,3,2,2,0,False,1.0,0.969,58.24,no,0.769,0.7392,0.9419,38.4,78.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.abrowse_enh.png,,0.402,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,2008,9008,12,28,1.76,336,2.33,dark,2,1,2,0,False,1.0,1.0,25.9,no,0.7937,1.5315,0.8411,38.4,78.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.abrowse_enh.png,640,4828,16,44,1.71,704,2.75,dark,3,2,2,0,False,1.0,0.586,29.26,no,0.7787,1.5771,0.8136,42.4,78.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.abrowse_enh.png,,0.376,,,,,,,
ESP_013236_1410_MIRB.abrowse_enh.png,556,4928,20,20,0.93,400,1.0,dark,3,2,2,0,False,1.0,1.0,46.73,no,0.7374,1.5162,0.9355,38.3,78.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.abrowse_enh.png,,0.402,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,1248,2008,16,24,1.02,384,1.5,dark,3,2,2,0,False,1.0,1.0,38.98,no,0.6163,1.7142,0.6716,38.3,78.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.402,,,,,,,
ESP_013236_1410_MRGB.abrowse_enh.png,556,4928,20,20,0.93,400,1.0,dark,3,2,2,0,False,1.0,1.0,46.73,no,0.7374,1.5162,0.9355,38.3,78.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.abrowse_enh.png,,0.402,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,1248,2008,16,24,1.02,384,1.5,dark,3,2,2,0,False,1.0,1.0,38.98,no,0.6156,1.7142,0.672,38.3,78.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.402,,,,,,,
